submission_id,comments,experiment_duration,experiment_end_time,experiment_start_time,german_native,group,item_answer_type,item_number,item_type,knows_logic,knows_pragmatics,options,qud,question,response,response_time,stopwatch_ms,trial_number
3320,NA,535485,1646664479273,1646663943788,Ja,B,true,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,751,34413,6
3320,NA,535485,1646664479273,1646663943788,Ja,B,false,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,984,47508,7
3320,NA,535485,1646664479273,1646663943788,Ja,B,whenq,5,test,Nein,Nein,Ja|Nein,,,Ja,818,47046,8
3320,NA,535485,1646664479273,1646663943788,Ja,B,true,2,fillerCond,Nein,Nein,Ja|Nein,,,Ja,1351,58493,9
3320,NA,535485,1646664479273,1646663943788,Ja,B,whenq,3,test,Nein,Nein,Ja|Nein,,,Ja,710,29928,10
3320,NA,535485,1646664479273,1646663943788,Ja,B,true,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,704,21076,11
3320,NA,535485,1646664479273,1646663943788,Ja,B,whatifp,6,test,Nein,Nein,Ja|Nein,,,Ja,826,30219,12
3319,"Unterlassung macht für mich Aussagen auch unwahr. In formaler Logik wäre das wahrscheinlich nicht so, aber da kenne ich mich nicht  wirklich aus. :)",662747,1646663950379,1646663287632,Ja,A,whatifp,3,test,Nein,Nein,Ja|Nein,,,Ja,12063,39800,1
3319,"Unterlassung macht für mich Aussagen auch unwahr. In formaler Logik wäre das wahrscheinlich nicht so, aber da kenne ich mich nicht  wirklich aus. :)",662747,1646663950379,1646663287632,Ja,A,true,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,17705,31606,2
3319,"Unterlassung macht für mich Aussagen auch unwahr. In formaler Logik wäre das wahrscheinlich nicht so, aber da kenne ich mich nicht  wirklich aus. :)",662747,1646663950379,1646663287632,Ja,A,whenq,4,test,Nein,Nein,Ja|Nein,,,Nein,21253,22538,3
3319,"Unterlassung macht für mich Aussagen auch unwahr. In formaler Logik wäre das wahrscheinlich nicht so, aber da kenne ich mich nicht  wirklich aus. :)",662747,1646663950379,1646663287632,Ja,A,true,3,fillerCond,Nein,Nein,Ja|Nein,,,Ja,2982,20432,4
3319,"Unterlassung macht für mich Aussagen auch unwahr. In formaler Logik wäre das wahrscheinlich nicht so, aber da kenne ich mich nicht  wirklich aus. :)",662747,1646663950379,1646663287632,Ja,A,whatifp,5,test,Nein,Nein,Ja|Nein,,,Ja,2165,21639,5
3319,"Unterlassung macht für mich Aussagen auch unwahr. In formaler Logik wäre das wahrscheinlich nicht so, aber da kenne ich mich nicht  wirklich aus. :)",662747,1646663950379,1646663287632,Ja,A,false,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,2549,14754,6
3319,"Unterlassung macht für mich Aussagen auch unwahr. In formaler Logik wäre das wahrscheinlich nicht so, aber da kenne ich mich nicht  wirklich aus. :)",662747,1646663950379,1646663287632,Ja,A,whenq,6,test,Nein,Nein,Ja|Nein,,,Ja,14803,29049,7
3319,"Unterlassung macht für mich Aussagen auch unwahr. In formaler Logik wäre das wahrscheinlich nicht so, aber da kenne ich mich nicht  wirklich aus. :)",662747,1646663950379,1646663287632,Ja,A,true,1,fillerCond,Nein,Nein,Ja|Nein,,,Ja,7430,18975,8
3319,"Unterlassung macht für mich Aussagen auch unwahr. In formaler Logik wäre das wahrscheinlich nicht so, aber da kenne ich mich nicht  wirklich aus. :)",662747,1646663950379,1646663287632,Ja,A,whatifp,1,test,Nein,Nein,Ja|Nein,,,Ja,3351,23686,9
3319,"Unterlassung macht für mich Aussagen auch unwahr. In formaler Logik wäre das wahrscheinlich nicht so, aber da kenne ich mich nicht  wirklich aus. :)",662747,1646663950379,1646663287632,Ja,A,false,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,15891,14252,10
3319,"Unterlassung macht für mich Aussagen auch unwahr. In formaler Logik wäre das wahrscheinlich nicht so, aber da kenne ich mich nicht  wirklich aus. :)",662747,1646663950379,1646663287632,Ja,A,whenq,2,test,Nein,Nein,Ja|Nein,,,Nein,6928,11116,11
3319,"Unterlassung macht für mich Aussagen auch unwahr. In formaler Logik wäre das wahrscheinlich nicht so, aber da kenne ich mich nicht  wirklich aus. :)",662747,1646663950379,1646663287632,Ja,A,false,2,fillerCond,Nein,Nein,Ja|Nein,,,Nein,890,32469,12
3318,NA,699525,1646663103673,1646662404148,Ja,A,false,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,39470,65187,1
3318,NA,699525,1646663103673,1646662404148,Ja,A,whenq,2,test,Nein,Nein,Ja|Nein,,,Nein,4508,31522,2
3318,NA,699525,1646663103673,1646662404148,Ja,A,false,2,fillerCond,Nein,Nein,Ja|Nein,,,Nein,1371,44888,3
3318,NA,699525,1646663103673,1646662404148,Ja,A,whenq,6,test,Nein,Nein,Ja|Nein,,,Ja,5314,37987,4
3318,NA,699525,1646663103673,1646662404148,Ja,A,true,1,fillerCond,Nein,Nein,Ja|Nein,,,Ja,1363,37738,5
3318,NA,699525,1646663103673,1646662404148,Ja,A,whatifp,1,test,Nein,Nein,Ja|Nein,,,Nein,1476,73478,6
3318,NA,699525,1646663103673,1646662404148,Ja,A,true,3,fillerCond,Nein,Nein,Ja|Nein,,,Ja,1205,23794,7
3318,NA,699525,1646663103673,1646662404148,Ja,A,whatifp,5,test,Nein,Nein,Ja|Nein,,,Ja,726,40896,8
3318,NA,699525,1646663103673,1646662404148,Ja,A,false,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,3070,43991,9
3318,NA,699525,1646663103673,1646662404148,Ja,A,whatifp,3,test,Nein,Nein,Ja|Nein,,,Nein,751,51405,10
3318,NA,699525,1646663103673,1646662404148,Ja,A,true,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,1099,39824,11
3318,NA,699525,1646663103673,1646662404148,Ja,A,whenq,4,test,Nein,Nein,Ja|Nein,,,Nein,8284,27981,12
3317,NA,747079,1646661783827,1646661036748,Nein,B,false,2,fillerExhaust,Ja,Nein,Ja|Nein,,,Nein,4176,36648,1
3317,NA,747079,1646661783827,1646661036748,Nein,B,whenq,5,test,Ja,Nein,Ja|Nein,,,Ja,3927,77152,2
3317,NA,747079,1646661783827,1646661036748,Nein,B,true,2,fillerCond,Ja,Nein,Ja|Nein,,,Ja,34392,33883,3
3317,NA,747079,1646661783827,1646661036748,Nein,B,whenq,3,test,Ja,Nein,Ja|Nein,,,Ja,4482,34904,4
3317,NA,747079,1646661783827,1646661036748,Nein,B,true,1,fillerExhaust,Ja,Nein,Ja|Nein,,,Ja,1589,135985,5
3317,NA,747079,1646661783827,1646661036748,Nein,B,whatifp,6,test,Ja,Nein,Ja|Nein,,,Ja,3326,32007,6
3317,NA,747079,1646661783827,1646661036748,Nein,B,false,1,fillerCond,Ja,Nein,Ja|Nein,,,Nein,1810,33358,7
3317,NA,747079,1646661783827,1646661036748,Nein,B,whatifp,2,test,Ja,Nein,Ja|Nein,,,Ja,1357,33148,8
3317,NA,747079,1646661783827,1646661036748,Nein,B,true,3,fillerExhaust,Ja,Nein,Ja|Nein,,,Ja,939,31502,9
3317,NA,747079,1646661783827,1646661036748,Nein,B,whenq,1,test,Ja,Nein,Ja|Nein,,,Ja,4840,40270,10
3317,NA,747079,1646661783827,1646661036748,Nein,B,false,3,fillerCond,Ja,Nein,Ja|Nein,,,Nein,786,28341,11
3317,NA,747079,1646661783827,1646661036748,Nein,B,whatifp,4,test,Ja,Nein,Ja|Nein,,,Ja,798,95882,12
3316,NA,785259,1646658703422,1646657918163,Ja,B,whenq,1,test,NA,NA,Ja|Nein,,,Nein,26600,51005,1
3316,NA,785259,1646658703422,1646657918163,Ja,B,false,3,fillerCond,NA,NA,Ja|Nein,,,Nein,6514,40400,2
3316,NA,785259,1646658703422,1646657918163,Ja,B,whatifp,4,test,NA,NA,Ja|Nein,,,Ja,1344,35275,3
3316,NA,785259,1646658703422,1646657918163,Ja,B,false,1,fillerCond,NA,NA,Ja|Nein,,,Nein,1687,52555,4
3316,NA,785259,1646658703422,1646657918163,Ja,B,whatifp,2,test,NA,NA,Ja|Nein,,,Ja,803,26195,5
3316,NA,785259,1646658703422,1646657918163,Ja,B,true,3,fillerExhaust,NA,NA,Ja|Nein,,,Ja,2045,41505,6
3316,NA,785259,1646658703422,1646657918163,Ja,B,false,2,fillerExhaust,NA,NA,Ja|Nein,,,Nein,970,27902,7
3316,NA,785259,1646658703422,1646657918163,Ja,B,whenq,5,test,NA,NA,Ja|Nein,,,Nein,4984,172905,8
3316,NA,785259,1646658703422,1646657918163,Ja,B,true,2,fillerCond,NA,NA,Ja|Nein,,,Ja,945,30546,9
3316,NA,785259,1646658703422,1646657918163,Ja,B,whenq,3,test,NA,NA,Ja|Nein,,,Nein,1134,38004,10
3316,NA,785259,1646658703422,1646657918163,Ja,B,true,1,fillerExhaust,NA,NA,Ja|Nein,,,Ja,1151,25819,11
3316,NA,785259,1646658703422,1646657918163,Ja,B,whatifp,6,test,NA,NA,Ja|Nein,,,Nein,1246,44577,12
3315,"Befragung sollte mobil beantwortet werden können. Zeitstrahl wäre hilfreich, um zu sehen, wie viele Fragen noch kommen.",817003,1646657771411,1646656954408,Ja,A,true,3,fillerCond,Nein,Nein,Ja|Nein,,,Ja,11946,16806,1
3315,"Befragung sollte mobil beantwortet werden können. Zeitstrahl wäre hilfreich, um zu sehen, wie viele Fragen noch kommen.",817003,1646657771411,1646656954408,Ja,A,whatifp,5,test,Nein,Nein,Ja|Nein,,,Ja,3634,24522,2
3315,"Befragung sollte mobil beantwortet werden können. Zeitstrahl wäre hilfreich, um zu sehen, wie viele Fragen noch kommen.",817003,1646657771411,1646656954408,Ja,A,false,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,1455,17140,3
3315,"Befragung sollte mobil beantwortet werden können. Zeitstrahl wäre hilfreich, um zu sehen, wie viele Fragen noch kommen.",817003,1646657771411,1646656954408,Ja,A,false,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,2174,20897,4
3315,"Befragung sollte mobil beantwortet werden können. Zeitstrahl wäre hilfreich, um zu sehen, wie viele Fragen noch kommen.",817003,1646657771411,1646656954408,Ja,A,whenq,2,test,Nein,Nein,Ja|Nein,,,Ja,1137,21764,5
3315,"Befragung sollte mobil beantwortet werden können. Zeitstrahl wäre hilfreich, um zu sehen, wie viele Fragen noch kommen.",817003,1646657771411,1646656954408,Ja,A,false,2,fillerCond,Nein,Nein,Ja|Nein,,,Nein,2173,36912,6
3315,"Befragung sollte mobil beantwortet werden können. Zeitstrahl wäre hilfreich, um zu sehen, wie viele Fragen noch kommen.",817003,1646657771411,1646656954408,Ja,A,whenq,6,test,Nein,Nein,Ja|Nein,,,Ja,7951,25082,7
3315,"Befragung sollte mobil beantwortet werden können. Zeitstrahl wäre hilfreich, um zu sehen, wie viele Fragen noch kommen.",817003,1646657771411,1646656954408,Ja,A,true,1,fillerCond,Nein,Nein,Ja|Nein,,,Ja,1508,22722,8
3315,"Befragung sollte mobil beantwortet werden können. Zeitstrahl wäre hilfreich, um zu sehen, wie viele Fragen noch kommen.",817003,1646657771411,1646656954408,Ja,A,whatifp,1,test,Nein,Nein,Ja|Nein,,,Ja,1521,32067,9
3315,"Befragung sollte mobil beantwortet werden können. Zeitstrahl wäre hilfreich, um zu sehen, wie viele Fragen noch kommen.",817003,1646657771411,1646656954408,Ja,A,whatifp,3,test,Nein,Nein,Ja|Nein,,,Ja,5790,33902,10
3315,"Befragung sollte mobil beantwortet werden können. Zeitstrahl wäre hilfreich, um zu sehen, wie viele Fragen noch kommen.",817003,1646657771411,1646656954408,Ja,A,true,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,1485,21377,11
3315,"Befragung sollte mobil beantwortet werden können. Zeitstrahl wäre hilfreich, um zu sehen, wie viele Fragen noch kommen.",817003,1646657771411,1646656954408,Ja,A,whenq,4,test,Nein,Nein,Ja|Nein,,,Nein,3948,18935,12
3314,NA,948015,1646655673202,1646654725187,Ja,B,false,1,fillerCond,Nein,Nein,Ja|Nein,,,Nein,19363,116813,1
3314,NA,948015,1646655673202,1646654725187,Ja,B,whatifp,2,test,Nein,Nein,Ja|Nein,,,Ja,2293,28993,2
3314,NA,948015,1646655673202,1646654725187,Ja,B,true,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,2116,46146,3
3314,NA,948015,1646655673202,1646654725187,Ja,B,whenq,1,test,Nein,Nein,Ja|Nein,,,Nein,1693,161857,4
3314,NA,948015,1646655673202,1646654725187,Ja,B,false,3,fillerCond,Nein,Nein,Ja|Nein,,,Nein,1966,74513,5
3314,NA,948015,1646655673202,1646654725187,Ja,B,whatifp,4,test,Nein,Nein,Ja|Nein,,,Nein,10253,22585,6
3314,NA,948015,1646655673202,1646654725187,Ja,B,whenq,3,test,Nein,Nein,Ja|Nein,,,Nein,2437,261697,7
3314,NA,948015,1646655673202,1646654725187,Ja,B,true,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,1023,35281,8
3314,NA,948015,1646655673202,1646654725187,Ja,B,whatifp,6,test,Nein,Nein,Ja|Nein,,,Nein,1589,32905,9
3314,NA,948015,1646655673202,1646654725187,Ja,B,false,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,2262,23425,10
3314,NA,948015,1646655673202,1646654725187,Ja,B,whenq,5,test,Nein,Nein,Ja|Nein,,,Ja,2702,24433,11
3314,NA,948015,1646655673202,1646654725187,Ja,B,true,2,fillerCond,Nein,Nein,Ja|Nein,,,Ja,1262,24169,12
3313,NA,471720,1646641354241,1646640882521,Ja,A,false,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,9643,39600,1
3313,NA,471720,1646641354241,1646640882521,Ja,A,whenq,2,test,Nein,Nein,Ja|Nein,,,Ja,3147,23616,2
3313,NA,471720,1646641354241,1646640882521,Ja,A,false,2,fillerCond,Nein,Nein,Ja|Nein,,,Nein,1960,39965,3
3313,NA,471720,1646641354241,1646640882521,Ja,A,whenq,6,test,Nein,Nein,Ja|Nein,,,Nein,12118,29724,4
3313,NA,471720,1646641354241,1646640882521,Ja,A,true,1,fillerCond,Nein,Nein,Ja|Nein,,,Ja,1850,36269,5
3313,NA,471720,1646641354241,1646640882521,Ja,A,whatifp,1,test,Nein,Nein,Ja|Nein,,,Nein,2658,27941,6
3313,NA,471720,1646641354241,1646640882521,Ja,A,true,3,fillerCond,Nein,Nein,Ja|Nein,,,Ja,10294,17081,7
3313,NA,471720,1646641354241,1646640882521,Ja,A,whatifp,5,test,Nein,Nein,Ja|Nein,,,Ja,1190,38004,8
3313,NA,471720,1646641354241,1646640882521,Ja,A,false,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,4911,23084,9
3313,NA,471720,1646641354241,1646640882521,Ja,A,whatifp,3,test,Nein,Nein,Ja|Nein,,,Ja,962,37282,10
3313,NA,471720,1646641354241,1646640882521,Ja,A,true,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,1673,24868,11
3313,NA,471720,1646641354241,1646640882521,Ja,A,whenq,4,test,Nein,Nein,Ja|Nein,,,Ja,1024,20417,12
3312,NA,597522,1646638612887,1646638015365,Ja,B,false,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,11619,49101,1
3312,NA,597522,1646638612887,1646638015365,Ja,B,whenq,5,test,Nein,Nein,Ja|Nein,,,Ja,8357,42289,2
3312,NA,597522,1646638612887,1646638015365,Ja,B,true,2,fillerCond,Nein,Nein,Ja|Nein,,,Ja,7661,40385,3
3312,NA,597522,1646638612887,1646638015365,Ja,B,whenq,3,test,Nein,Nein,Ja|Nein,,,Nein,9933,34753,4
3312,NA,597522,1646638612887,1646638015365,Ja,B,true,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,1340,41873,5
3312,NA,597522,1646638612887,1646638015365,Ja,B,whatifp,6,test,Nein,Nein,Ja|Nein,,,Ja,8550,33281,6
3312,NA,597522,1646638612887,1646638015365,Ja,B,false,1,fillerCond,Nein,Nein,Ja|Nein,,,Nein,6740,46961,7
3312,NA,597522,1646638612887,1646638015365,Ja,B,whatifp,2,test,Nein,Nein,Ja|Nein,,,Ja,2557,19472,8
3312,NA,597522,1646638612887,1646638015365,Ja,B,true,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,6757,38673,9
3312,NA,597522,1646638612887,1646638015365,Ja,B,whenq,1,test,Nein,Nein,Ja|Nein,,,Nein,1476,38553,10
3312,NA,597522,1646638612887,1646638015365,Ja,B,false,3,fillerCond,Nein,Nein,Ja|Nein,,,Nein,3118,33993,11
3312,NA,597522,1646638612887,1646638015365,Ja,B,whatifp,4,test,Nein,Nein,Ja|Nein,,,Nein,3230,30096,12
3311,NA,601211,1646637879872,1646637278661,Nein,B,false,1,fillerCond,Nein,Nein,Ja|Nein,,,Nein,9404,27550,1
3311,NA,601211,1646637879872,1646637278661,Nein,B,whatifp,2,test,Nein,Nein,Ja|Nein,,,Nein,4146,29665,2
3311,NA,601211,1646637879872,1646637278661,Nein,B,true,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,3372,42327,3
3311,NA,601211,1646637879872,1646637278661,Nein,B,whenq,1,test,Nein,Nein,Ja|Nein,,,Ja,8890,73477,4
3311,NA,601211,1646637879872,1646637278661,Nein,B,false,3,fillerCond,Nein,Nein,Ja|Nein,,,Nein,881,22224,5
3311,NA,601211,1646637879872,1646637278661,Nein,B,whatifp,4,test,Nein,Nein,Ja|Nein,,,Nein,2215,205394,6
3311,NA,601211,1646637879872,1646637278661,Nein,B,whenq,3,test,Nein,Nein,Ja|Nein,,,Ja,2655,24331,7
3311,NA,601211,1646637879872,1646637278661,Nein,B,true,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,648,24539,8
3311,NA,601211,1646637879872,1646637278661,Nein,B,whatifp,6,test,Nein,Nein,Ja|Nein,,,Nein,1005,26528,9
3311,NA,601211,1646637879872,1646637278661,Nein,B,false,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,669,19722,10
3311,NA,601211,1646637879872,1646637278661,Nein,B,whenq,5,test,Nein,Nein,Ja|Nein,,,Ja,1377,17365,11
3311,NA,601211,1646637879872,1646637278661,Nein,B,true,2,fillerCond,Nein,Nein,Ja|Nein,,,Ja,536,21033,12
3310,NA,425219,1646595048893,1646594623674,Ja,B,false,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,2297,31634,1
3310,NA,425219,1646595048893,1646594623674,Ja,B,whenq,5,test,Nein,Nein,Ja|Nein,,,Ja,3333,28763,2
3310,NA,425219,1646595048893,1646594623674,Ja,B,true,2,fillerCond,Nein,Nein,Ja|Nein,,,Ja,1820,23285,3
3310,NA,425219,1646595048893,1646594623674,Ja,B,whenq,3,test,Nein,Nein,Ja|Nein,,,Ja,2149,25389,4
3310,NA,425219,1646595048893,1646594623674,Ja,B,true,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,1116,30282,5
3310,NA,425219,1646595048893,1646594623674,Ja,B,whatifp,6,test,Nein,Nein,Ja|Nein,,,Nein,1664,34652,6
3310,NA,425219,1646595048893,1646594623674,Ja,B,false,1,fillerCond,Nein,Nein,Ja|Nein,,,Nein,1433,27880,7
3310,NA,425219,1646595048893,1646594623674,Ja,B,whatifp,2,test,Nein,Nein,Ja|Nein,,,Ja,5011,20511,8
3310,NA,425219,1646595048893,1646594623674,Ja,B,true,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,1239,22419,9
3310,NA,425219,1646595048893,1646594623674,Ja,B,whenq,1,test,Nein,Nein,Ja|Nein,,,Nein,1083,38385,10
3310,NA,425219,1646595048893,1646594623674,Ja,B,false,3,fillerCond,Nein,Nein,Ja|Nein,,,Nein,1953,17869,11
3310,NA,425219,1646595048893,1646594623674,Ja,B,whatifp,4,test,Nein,Nein,Ja|Nein,,,Ja,1434,19850,12
3309,NA,737094,1646590691759,1646589954665,Ja,B,false,1,fillerCond,Nein,Nein,Ja|Nein,,,Nein,12879,60600,1
3309,NA,737094,1646590691759,1646589954665,Ja,B,whatifp,2,test,Nein,Nein,Ja|Nein,,,Ja,1674,34454,2
3309,NA,737094,1646590691759,1646589954665,Ja,B,true,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,1485,45694,3
3309,NA,737094,1646590691759,1646589954665,Ja,B,whenq,1,test,Nein,Nein,Ja|Nein,,,Nein,1697,79316,4
3309,NA,737094,1646590691759,1646589954665,Ja,B,false,3,fillerCond,Nein,Nein,Ja|Nein,,,Nein,1652,20732,5
3309,NA,737094,1646590691759,1646589954665,Ja,B,whatifp,4,test,Nein,Nein,Ja|Nein,,,Nein,1158,34933,6
3309,NA,737094,1646590691759,1646589954665,Ja,B,whenq,3,test,Nein,Nein,Ja|Nein,,,Ja,900,76467,7
3309,NA,737094,1646590691759,1646589954665,Ja,B,true,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,1188,43354,8
3309,NA,737094,1646590691759,1646589954665,Ja,B,whatifp,6,test,Nein,Nein,Ja|Nein,,,Nein,853,39102,9
3309,NA,737094,1646590691759,1646589954665,Ja,B,false,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,869,27924,10
3309,NA,737094,1646590691759,1646589954665,Ja,B,whenq,5,test,Nein,Nein,Ja|Nein,,,Ja,4795,59712,11
3309,NA,737094,1646590691759,1646589954665,Ja,B,true,2,fillerCond,Nein,Nein,Ja|Nein,,,Ja,24072,3209,12
3308,NA,834251,1646589463573,1646588629322,Ja,B,whenq,1,test,Nein,Nein,Ja|Nein,,,Ja,14738,65377,1
3308,NA,834251,1646589463573,1646588629322,Ja,B,false,3,fillerCond,Nein,Nein,Ja|Nein,,,Nein,4459,33731,2
3308,NA,834251,1646589463573,1646588629322,Ja,B,whatifp,4,test,Nein,Nein,Ja|Nein,,,Nein,7931,63909,3
3308,NA,834251,1646589463573,1646588629322,Ja,B,false,1,fillerCond,Nein,Nein,Ja|Nein,,,Nein,4760,79219,4
3308,NA,834251,1646589463573,1646588629322,Ja,B,whatifp,2,test,Nein,Nein,Ja|Nein,,,Ja,2333,36129,5
3308,NA,834251,1646589463573,1646588629322,Ja,B,true,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,2708,36171,6
3308,NA,834251,1646589463573,1646588629322,Ja,B,false,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,6675,55428,7
3308,NA,834251,1646589463573,1646588629322,Ja,B,whenq,5,test,Nein,Nein,Ja|Nein,,,Ja,1297,79041,8
3308,NA,834251,1646589463573,1646588629322,Ja,B,true,2,fillerCond,Nein,Nein,Ja|Nein,,,Ja,1260,39310,9
3308,NA,834251,1646589463573,1646588629322,Ja,B,whenq,3,test,Nein,Nein,Ja|Nein,,,Ja,1440,43856,10
3308,NA,834251,1646589463573,1646588629322,Ja,B,true,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,1966,45952,11
3308,NA,834251,1646589463573,1646588629322,Ja,B,whatifp,6,test,Nein,Nein,Ja|Nein,,,Ja,1472,71396,12
3307,NA,658926,1646580598834,1646579939908,Ja,A,whenq,6,test,Nein,Nein,Ja|Nein,,,Ja,19010,69867,1
3307,NA,658926,1646580598834,1646579939908,Ja,A,true,1,fillerCond,Nein,Nein,Ja|Nein,,,Ja,14465,37610,2
3307,NA,658926,1646580598834,1646579939908,Ja,A,whatifp,1,test,Nein,Nein,Ja|Nein,,,Ja,18543,40662,3
3307,NA,658926,1646580598834,1646579939908,Ja,A,false,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,15158,35572,4
3307,NA,658926,1646580598834,1646579939908,Ja,A,whenq,2,test,Nein,Nein,Ja|Nein,,,Nein,1532,31865,5
3307,NA,658926,1646580598834,1646579939908,Ja,A,false,2,fillerCond,Nein,Nein,Ja|Nein,,,Nein,21609,36245,6
3307,NA,658926,1646580598834,1646579939908,Ja,A,true,3,fillerCond,Nein,Nein,Ja|Nein,,,Ja,3821,20151,7
3307,NA,658926,1646580598834,1646579939908,Ja,A,whatifp,5,test,Nein,Nein,Ja|Nein,,,Ja,4964,39038,8
3307,NA,658926,1646580598834,1646579939908,Ja,A,false,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,1183,54988,9
3307,NA,658926,1646580598834,1646579939908,Ja,A,whatifp,3,test,Nein,Nein,Ja|Nein,,,Ja,1093,57122,10
3307,NA,658926,1646580598834,1646579939908,Ja,A,true,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,1410,33465,11
3307,NA,658926,1646580598834,1646579939908,Ja,A,whenq,4,test,Nein,Nein,Ja|Nein,,,Nein,729,26037,12
3306,NA,528466,1646580463312,1646579934846,Ja,A,whenq,6,test,Nein,Nein,Ja|Nein,,,Ja,17378,46136,1
3306,NA,528466,1646580463312,1646579934846,Ja,A,true,1,fillerCond,Nein,Nein,Ja|Nein,,,Ja,47782,40112,2
3306,NA,528466,1646580463312,1646579934846,Ja,A,whatifp,1,test,Nein,Nein,Ja|Nein,,,Ja,1579,31110,3
3306,NA,528466,1646580463312,1646579934846,Ja,A,false,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,2715,24805,4
3306,NA,528466,1646580463312,1646579934846,Ja,A,whenq,2,test,Nein,Nein,Ja|Nein,,,Nein,1698,18069,5
3306,NA,528466,1646580463312,1646579934846,Ja,A,false,2,fillerCond,Nein,Nein,Ja|Nein,,,Nein,1211,23492,6
3306,NA,528466,1646580463312,1646579934846,Ja,A,true,3,fillerCond,Nein,Nein,Ja|Nein,,,Ja,1162,19876,7
3306,NA,528466,1646580463312,1646579934846,Ja,A,whatifp,5,test,Nein,Nein,Ja|Nein,,,Nein,1100,27582,8
3306,NA,528466,1646580463312,1646579934846,Ja,A,false,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,1948,28165,9
3306,NA,528466,1646580463312,1646579934846,Ja,A,whatifp,3,test,Nein,Nein,Ja|Nein,,,Ja,31911,28173,10
3306,NA,528466,1646580463312,1646579934846,Ja,A,true,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,8077,23597,11
3306,NA,528466,1646580463312,1646579934846,Ja,A,whenq,4,test,Nein,Nein,Ja|Nein,,,Nein,1836,34391,12
3305,NA,541482,1646580387597,1646579846115,Ja,B,whenq,1,test,Nein,Nein,Ja|Nein,,,Nein,30848,62387,1
3305,NA,541482,1646580387597,1646579846115,Ja,B,false,3,fillerCond,Nein,Nein,Ja|Nein,,,Nein,2217,25056,2
3305,NA,541482,1646580387597,1646579846115,Ja,B,whatifp,4,test,Nein,Nein,Ja|Nein,,,Ja,2375,27687,3
3305,NA,541482,1646580387597,1646579846115,Ja,B,false,1,fillerCond,Nein,Nein,Ja|Nein,,,Nein,2308,30120,4
3305,NA,541482,1646580387597,1646579846115,Ja,B,whatifp,2,test,Nein,Nein,Ja|Nein,,,Ja,1339,29940,5
3305,NA,541482,1646580387597,1646579846115,Ja,B,true,3,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,1161,27117,6
3305,NA,541482,1646580387597,1646579846115,Ja,B,false,2,fillerExhaust,Nein,Nein,Ja|Nein,,,Nein,5112,27754,7
3305,NA,541482,1646580387597,1646579846115,Ja,B,whenq,5,test,Nein,Nein,Ja|Nein,,,Ja,2247,33631,8
3305,NA,541482,1646580387597,1646579846115,Ja,B,true,2,fillerCond,Nein,Nein,Ja|Nein,,,Ja,1502,27550,9
3305,NA,541482,1646580387597,1646579846115,Ja,B,whenq,3,test,Nein,Nein,Ja|Nein,,,Nein,6768,34723,10
3305,NA,541482,1646580387597,1646579846115,Ja,B,true,1,fillerExhaust,Nein,Nein,Ja|Nein,,,Ja,2573,28840,11
